,date,Gas m3_mean,Air temp (degC)_mean,RH (%)_mean,sh_temp_mean,sh_hum_mean,dwh_temp_mean,dwh_hum_mean
0,08/03/2020 00:00,0.0486206896551724,10.1,82.66666666999997,21.035660644703203,53.20408263305322,21.527065217391304,48.27195652173913
1,08/03/2020 00:30,0.032,10.1,83.0,20.779521914831705,53.957879212454216,21.357708333333335,49.41770833333334
2,08/03/2020 01:00,0.0246666666666666,10.03333333,85.0,20.570958160428255,54.429973082983196,21.183300000000003,49.9714
3,08/03/2020 01:30,0.0323333333333333,10.16666667,84.33333333000003,20.41729346230248,54.679370453042324,21.037,49.74080000000001
4,08/03/2020 02:00,0.0353333333333333,10.199999999999998,84.0,20.44343500476173,55.01040203373016,21.039,50.464
5,08/03/2020 02:30,0.022,10.0,85.66666666999997,20.53107372174302,54.98228649140212,20.913600000000002,51.1456
6,08/03/2020 03:00,0.029,10.1,81.66666666999998,20.313477345984925,55.838001388888884,20.755,50.69125
7,08/03/2020 03:30,0.043,9.966666667000004,79.33333333000002,20.416894010268514,56.34893426704014,20.529782608695655,50.689130434782605
8,08/03/2020 04:00,0.0276666666666666,9.733333333,75.0,20.324753058232808,55.54482264957265,20.62913043478261,50.12717391304348
9,08/03/2020 04:30,0.0236666666666666,9.466666667000002,73.0,20.22779945817426,54.731291666666664,20.62375,50.171875
10,08/03/2020 05:00,0.02,8.066666666999998,78.33333333000002,20.122969440737812,54.72426170634921,20.4069,49.9186
11,08/03/2020 05:30,0.0226666666666666,7.666666666999998,80.66666666999998,19.946190992071823,54.425803571428574,20.208599999999997,49.5714
12,08/03/2020 06:00,0.036,7.666666666999998,77.0,19.897754322419818,54.16928015873016,20.113958333333333,49.31645833333333
13,08/03/2020 06:30,0.0276666666666666,7.466666667,79.33333333000002,19.795412213813947,54.147079100529105,19.994,49.499399999999994
14,08/03/2020 07:00,0.085,7.099999999999998,83.33333333000003,19.67522280453636,54.21037819940476,19.9165,49.542
15,08/03/2020 07:30,0.0783333333333333,7.766666667000002,78.33333333000002,19.94332845102747,53.85976457570208,19.9996,49.38380000000001
16,08/03/2020 08:00,0.0766666666666666,8.566666666999998,73.0,20.07824810721472,53.39301656746032,20.08833333333333,49.42791666666667
17,08/03/2020 08:30,0.1026666666666666,9.033333332999998,70.33333332999999,20.248747651721473,53.15701130952381,20.039700000000003,49.5274
18,08/03/2020 09:00,0.1346666666666666,9.366666667,68.33333332999999,20.22718708028522,53.16827321937322,20.31,48.760869565217384
19,08/03/2020 09:30,0.1426666666666666,9.199999999999998,68.66666667000001,20.106580520944195,54.34637552028219,20.234791666666666,49.60854166666666
20,08/03/2020 10:00,0.1136666666666666,9.366666667,68.33333332999999,20.29147660580508,53.778869038281975,20.1692,50.0484
21,08/03/2020 10:30,0.099,9.466666667000002,68.33333332999999,20.361073481509628,52.48072530864197,20.190625,49.51541666666667
22,08/03/2020 11:00,0.0706666666666666,10.0,66.33333332999999,20.352429328474194,51.65017798941799,20.044,49.97
23,08/03/2020 11:30,0.044,10.666666669999996,62.33333332999999,20.342843052447947,51.393034356261026,19.983043478260868,49.038043478260875
24,08/03/2020 12:00,0.0676666666666666,10.933333329999998,57.0,20.3317121286593,50.82803492063492,19.93,48.77347826086957
25,08/03/2020 12:30,0.0536666666666666,9.566666666999998,65.66666667000001,20.1869357295187,49.601580599008834,19.8518,48.327799999999996
26,08/03/2020 13:00,0.0763333333333333,10.566666670000002,61.33333332999999,20.14562691896907,50.38983329742153,19.8878,48.543800000000005
27,08/03/2020 13:30,0.0806666666666666,10.866666669999995,57.0,20.133348030494215,50.342535377113805,20.158749999999998,48.580208333333346
28,08/03/2020 14:00,0.085,10.96666667,55.0,20.433154762774727,50.19576625457875,20.120800000000003,49.241200000000006
29,08/03/2020 14:30,0.055,10.699999999999996,55.66666667000001,20.35038756857068,49.62582910052911,19.997708333333332,48.701874999999994
30,08/03/2020 15:00,0.079,10.699999999999996,55.33333332999999,20.48123572959188,48.54780714285714,20.055833333333332,48.15708333333333
31,08/03/2020 15:30,0.11,10.46666667,56.0,20.446100401275462,48.898299107142854,19.916249999999998,50.39479166666668
32,08/03/2020 16:00,0.1083333333333333,10.0,57.66666667000001,20.466407852593864,49.448179629629635,20.0516,49.3716
33,08/03/2020 16:30,0.1116666666666666,10.03333333,57.0,20.71234652170625,49.403573150183156,20.078400000000002,48.5314
34,08/03/2020 17:00,0.083,9.5,60.0,20.545649709375418,49.360567834772795,20.092708333333334,48.71854166666667
35,08/03/2020 17:30,0.102,7.633333332999999,73.66666667,20.69241243794892,49.88308204585538,20.231739130434782,50.56652173913044
36,08/03/2020 18:00,0.099,6.300000000000002,82.33333333000003,20.621247830696163,50.38687458028083,20.9302,49.692800000000005
37,08/03/2020 18:30,0.119,6.0,83.0,20.84730574041155,50.279530184766216,21.157,49.4888
